,centroid_lon,centroid_lat,raster_value,geometry,index_right,ogc_fid,cd_sector,tx_sector_descr_nl,tx_sector_descr_fr,tx_sector_descr_de,cd_sub_munty,tx_sub_munty_nl,tx_sub_munty_fr,tx_munty_dstr,cd_munty_refnis,tx_munty_descr_nl,tx_munty_descr_fr,tx_munty_descr_de,cd_dstr_refnis,tx_adm_dstr_descr_nl,tx_adm_dstr_descr_fr,tx_adm_dstr_descr_de,cd_prov_refnis,tx_prov_descr_nl,tx_prov_descr_fr,tx_prov_descr_de,cd_rgn_refnis,tx_rgn_descr_nl,tx_rgn_descr_fr,tx_rgn_descr_de,cd_country,cd_nuts_lvl1,cd_nuts_lvl2,cd_nuts_lvl3,ms_area_ha,ms_perimeter_m,dt_situation
322,5.547096879438045,50.68237106079298,33.39223861694336,POINT (5.547096879438045 50.68237106079298),172,13340,62063L01-,SAINT-LEON,SAINT-LEON,SAINT-LEON,62063L,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,53.4326789133,3832,2023-01-01
323,5.548893510006284,50.68237106079298,34.89366149902344,POINT (5.548893510006284 50.68237106079298),172,13340,62063L01-,SAINT-LEON,SAINT-LEON,SAINT-LEON,62063L,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,53.4326789133,3832,2023-01-01
324,5.550690140574522,50.68237106079298,34.655696868896484,POINT (5.550690140574522 50.68237106079298),172,13340,62063L01-,SAINT-LEON,SAINT-LEON,SAINT-LEON,62063L,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,53.4326789133,3832,2023-01-01
325,5.552486771142762,50.68237106079298,34.57366180419922,POINT (5.552486771142762 50.68237106079298),172,13340,62063L01-,SAINT-LEON,SAINT-LEON,SAINT-LEON,62063L,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,53.4326789133,3832,2023-01-01
326,5.554283401711001,50.68237106079298,33.92295837402344,POINT (5.554283401711001 50.68237106079298),172,13340,62063L01-,SAINT-LEON,SAINT-LEON,SAINT-LEON,62063L,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,53.4326789133,3832,2023-01-01
327,5.55608003227924,50.68237106079298,32.930877685546875,POINT (5.55608003227924 50.68237106079298),172,13340,62063L01-,SAINT-LEON,SAINT-LEON,SAINT-LEON,62063L,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,53.4326789133,3832,2023-01-01
328,5.557876662847479,50.68237106079298,33.86591720581055,POINT (5.557876662847479 50.68237106079298),172,13340,62063L01-,SAINT-LEON,SAINT-LEON,SAINT-LEON,62063L,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,53.4326789133,3832,2023-01-01
459,5.550690140574522,50.68123266782839,34.71546936035156,POINT (5.550690140574522 50.68123266782839),172,13340,62063L01-,SAINT-LEON,SAINT-LEON,SAINT-LEON,62063L,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,53.4326789133,3832,2023-01-01
460,5.552486771142761,50.68123266782839,35.57156753540039,POINT (5.552486771142761 50.68123266782839),172,13340,62063L01-,SAINT-LEON,SAINT-LEON,SAINT-LEON,62063L,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,53.4326789133,3832,2023-01-01
461,5.554283401711,50.68123266782839,34.01502990722656,POINT (5.554283401711 50.68123266782839),172,13340,62063L01-,SAINT-LEON,SAINT-LEON,SAINT-LEON,62063L,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,53.4326789133,3832,2023-01-01
462,5.556080032279239,50.68123266782839,32.999664306640625,POINT (5.556080032279239 50.68123266782839),172,13340,62063L01-,SAINT-LEON,SAINT-LEON,SAINT-LEON,62063L,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,53.4326789133,3832,2023-01-01
463,5.557876662847479,50.68123266782839,34.08723449707031,POINT (5.557876662847479 50.68123266782839),172,13340,62063L01-,SAINT-LEON,SAINT-LEON,SAINT-LEON,62063L,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,53.4326789133,3832,2023-01-01
595,5.552486771142761,50.68009424724732,35.7807502746582,POINT (5.552486771142761 50.68009424724732),172,13340,62063L01-,SAINT-LEON,SAINT-LEON,SAINT-LEON,62063L,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,53.4326789133,3832,2023-01-01
596,5.554283401711,50.68009424724732,35.432796478271484,POINT (5.554283401711 50.68009424724732),172,13340,62063L01-,SAINT-LEON,SAINT-LEON,SAINT-LEON,62063L,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,53.4326789133,3832,2023-01-01
597,5.556080032279239,50.68009424724732,33.599952697753906,POINT (5.556080032279239 50.68009424724732),172,13340,62063L01-,SAINT-LEON,SAINT-LEON,SAINT-LEON,62063L,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,53.4326789133,3832,2023-01-01
598,5.557876662847479,50.68009424724732,34.31645584106445,POINT (5.557876662847479 50.68009424724732),172,13340,62063L01-,SAINT-LEON,SAINT-LEON,SAINT-LEON,62063L,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,53.4326789133,3832,2023-01-01
733,5.557876662847479,50.678955799049525,34.937469482421875,POINT (5.557876662847479 50.678955799049525),172,13340,62063L01-,SAINT-LEON,SAINT-LEON,SAINT-LEON,62063L,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,53.4326789133,3832,2023-01-01
734,5.559673293415719,50.678955799049525,35.035308837890625,POINT (5.559673293415719 50.678955799049525),172,13340,62063L01-,SAINT-LEON,SAINT-LEON,SAINT-LEON,62063L,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,53.4326789133,3832,2023-01-01
868,5.557876662847479,50.6778173232348,35.464698791503906,POINT (5.557876662847479 50.6778173232348),172,13340,62063L01-,SAINT-LEON,SAINT-LEON,SAINT-LEON,62063L,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,53.4326789133,3832,2023-01-01
869,5.559673293415719,50.6778173232348,34.761653900146484,POINT (5.559673293415719 50.6778173232348),172,13340,62063L01-,SAINT-LEON,SAINT-LEON,SAINT-LEON,62063L,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,53.4326789133,3832,2023-01-01
870,5.561469923983956,50.6778173232348,34.022064208984375,POINT (5.561469923983956 50.6778173232348),172,13340,62063L01-,SAINT-LEON,SAINT-LEON,SAINT-LEON,62063L,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,53.4326789133,3832,2023-01-01
1004,5.559673293415718,50.67667881980294,34.39736557006836,POINT (5.559673293415718 50.67667881980294),172,13340,62063L01-,SAINT-LEON,SAINT-LEON,SAINT-LEON,62063L,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,53.4326789133,3832,2023-01-01
1005,5.561469923983956,50.67667881980294,33.46333312988281,POINT (5.561469923983956 50.67667881980294),172,13340,62063L01-,SAINT-LEON,SAINT-LEON,SAINT-LEON,62063L,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,53.4326789133,3832,2023-01-01
194,5.559673293415719,50.6835094261413,31.86954498291016,POINT (5.559673293415719 50.6835094261413),176,13344,62063L091,ABBESSES,ABBESSES,ABBESSES,62063L,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,31.3025751341,2812,2023-01-01
329,5.559673293415718,50.68237106079298,33.87361145019531,POINT (5.559673293415718 50.68237106079298),176,13344,62063L091,ABBESSES,ABBESSES,ABBESSES,62063L,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,31.3025751341,2812,2023-01-01
331,5.563266554552196,50.682371060792974,31.84223747253418,POINT (5.563266554552196 50.682371060792974),176,13344,62063L091,ABBESSES,ABBESSES,ABBESSES,62063L,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,31.3025751341,2812,2023-01-01
464,5.559673293415719,50.68123266782839,35.34677505493164,POINT (5.559673293415719 50.68123266782839),176,13344,62063L091,ABBESSES,ABBESSES,ABBESSES,62063L,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,31.3025751341,2812,2023-01-01
465,5.561469923983957,50.68123266782839,34.2442512512207,POINT (5.561469923983957 50.68123266782839),176,13344,62063L091,ABBESSES,ABBESSES,ABBESSES,62063L,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,31.3025751341,2812,2023-01-01
466,5.563266554552194,50.68123266782838,33.05134963989258,POINT (5.563266554552194 50.68123266782838),176,13344,62063L091,ABBESSES,ABBESSES,ABBESSES,62063L,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,31.3025751341,2812,2023-01-01
467,5.565063185120435,50.68123266782838,32.529075622558594,POINT (5.565063185120435 50.68123266782838),176,13344,62063L091,ABBESSES,ABBESSES,ABBESSES,62063L,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,31.3025751341,2812,2023-01-01
599,5.559673293415719,50.68009424724732,35.48969268798828,POINT (5.559673293415719 50.68009424724732),176,13344,62063L091,ABBESSES,ABBESSES,ABBESSES,62063L,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,31.3025751341,2812,2023-01-01
600,5.561469923983957,50.68009424724732,34.9941520690918,POINT (5.561469923983957 50.68009424724732),176,13344,62063L091,ABBESSES,ABBESSES,ABBESSES,62063L,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,31.3025751341,2812,2023-01-01
601,5.563266554552196,50.68009424724731,33.572025299072266,POINT (5.563266554552196 50.68009424724731),176,13344,62063L091,ABBESSES,ABBESSES,ABBESSES,62063L,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,31.3025751341,2812,2023-01-01
602,5.565063185120434,50.6800942472473,33.7413330078125,POINT (5.565063185120434 50.6800942472473),176,13344,62063L091,ABBESSES,ABBESSES,ABBESSES,62063L,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,31.3025751341,2812,2023-01-01
735,5.561469923983956,50.678955799049525,34.47757339477539,POINT (5.561469923983956 50.678955799049525),176,13344,62063L091,ABBESSES,ABBESSES,ABBESSES,62063L,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,31.3025751341,2812,2023-01-01
736,5.563266554552196,50.678955799049525,34.54410934448242,POINT (5.563266554552196 50.678955799049525),176,13344,62063L091,ABBESSES,ABBESSES,ABBESSES,62063L,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,31.3025751341,2812,2023-01-01
737,5.565063185120436,50.67895579904952,34.6389045715332,POINT (5.565063185120436 50.67895579904952),176,13344,62063L091,ABBESSES,ABBESSES,ABBESSES,62063L,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,31.3025751341,2812,2023-01-01
871,5.563266554552196,50.67781732323479,33.778472900390625,POINT (5.563266554552196 50.67781732323479),176,13344,62063L091,ABBESSES,ABBESSES,ABBESSES,62063L,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,31.3025751341,2812,2023-01-01
872,5.565063185120436,50.67781732323479,33.10261917114258,POINT (5.565063185120436 50.67781732323479),176,13344,62063L091,ABBESSES,ABBESSES,ABBESSES,62063L,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,31.3025751341,2812,2023-01-01
1006,5.563266554552196,50.67667881980292,32.713645935058594,POINT (5.563266554552196 50.67667881980292),176,13344,62063L091,ABBESSES,ABBESSES,ABBESSES,62063L,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,31.3025751341,2812,2023-01-01
1007,5.565063185120435,50.67667881980293,32.23785781860352,POINT (5.565063185120435 50.67667881980293),176,13344,62063L091,ABBESSES,ABBESSES,ABBESSES,62063L,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,31.3025751341,2812,2023-01-01
1140,5.563266554552196,50.675540288753695,32.58649826049805,POINT (5.563266554552196 50.675540288753695),176,13344,62063L091,ABBESSES,ABBESSES,ABBESSES,62063L,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,31.3025751341,2812,2023-01-01
1141,5.565063185120434,50.6755402887537,33.050662994384766,POINT (5.565063185120434 50.6755402887537),176,13344,62063L091,ABBESSES,ABBESSES,ABBESSES,62063L,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,ROCOURT + PARTIE DE VOROUX-LEZ-LIERS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,31.3025751341,2812,2023-01-01
249,5.6584879746688665,50.683509426141306,28.47028923034668,POINT (5.6584879746688665 50.683509426141306),69,13237,62063C079,WANDRE-MEUSE,WANDRE-MEUSE,WANDRE-MEUSE,62063C,WANDRE*,WANDRE*,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,121.126727373,8821,2023-01-01
382,5.654894713532388,50.68237106079298,29.848711013793945,POINT (5.654894713532388 50.68237106079298),69,13237,62063C079,WANDRE-MEUSE,WANDRE-MEUSE,WANDRE-MEUSE,62063C,WANDRE*,WANDRE*,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,121.126727373,8821,2023-01-01
383,5.656691344100626,50.68237106079298,31.53631401062012,POINT (5.656691344100626 50.68237106079298),69,13237,62063C079,WANDRE-MEUSE,WANDRE-MEUSE,WANDRE-MEUSE,62063C,WANDRE*,WANDRE*,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,121.126727373,8821,2023-01-01
384,5.658487974668866,50.682371060792974,33.34390640258789,POINT (5.658487974668866 50.682371060792974),69,13237,62063C079,WANDRE-MEUSE,WANDRE-MEUSE,WANDRE-MEUSE,62063C,WANDRE*,WANDRE*,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,121.126727373,8821,2023-01-01
