,centroid_lon,centroid_lat,raster_value,geometry,index_right,ogc_fid,cd_sector,tx_sector_descr_nl,tx_sector_descr_fr,tx_sector_descr_de,cd_sub_munty,tx_sub_munty_nl,tx_sub_munty_fr,tx_munty_dstr,cd_munty_refnis,tx_munty_descr_nl,tx_munty_descr_fr,tx_munty_descr_de,cd_dstr_refnis,tx_adm_dstr_descr_nl,tx_adm_dstr_descr_fr,tx_adm_dstr_descr_de,cd_prov_refnis,tx_prov_descr_nl,tx_prov_descr_fr,tx_prov_descr_de,cd_rgn_refnis,tx_rgn_descr_nl,tx_rgn_descr_fr,tx_rgn_descr_de,cd_country,cd_nuts_lvl1,cd_nuts_lvl2,cd_nuts_lvl3,ms_area_ha,ms_perimeter_m,dt_situation
4077,4.454745493948706,50.48273163880948,29.93861389160156,POINT (4.454745493948706 50.48273163880948),266,9991,52011P19-,ROBESSE,ROBESSE,ROBESSE,52011P,GOSSELIES + PARTIE DE WAYAUX,GOSSELIES + PARTIE DE WAYAUX,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,79.7212511877,5235,2023-01-01
4078,4.456542124516946,50.48273163880948,29.966384887695312,POINT (4.456542124516946 50.48273163880948),266,9991,52011P19-,ROBESSE,ROBESSE,ROBESSE,52011P,GOSSELIES + PARTIE DE WAYAUX,GOSSELIES + PARTIE DE WAYAUX,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,79.7212511877,5235,2023-01-01
4242,4.440372449402795,50.481588409635975,33.15753555297852,POINT (4.440372449402795 50.481588409635975),266,9991,52011P19-,ROBESSE,ROBESSE,ROBESSE,52011P,GOSSELIES + PARTIE DE WAYAUX,GOSSELIES + PARTIE DE WAYAUX,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,79.7212511877,5235,2023-01-01
4243,4.442169079971033,50.481588409635975,32.38719940185547,POINT (4.442169079971033 50.481588409635975),266,9991,52011P19-,ROBESSE,ROBESSE,ROBESSE,52011P,GOSSELIES + PARTIE DE WAYAUX,GOSSELIES + PARTIE DE WAYAUX,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,79.7212511877,5235,2023-01-01
4249,4.452948863380468,50.481588409635975,33.205814361572266,POINT (4.452948863380468 50.481588409635975),266,9991,52011P19-,ROBESSE,ROBESSE,ROBESSE,52011P,GOSSELIES + PARTIE DE WAYAUX,GOSSELIES + PARTIE DE WAYAUX,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,79.7212511877,5235,2023-01-01
4250,4.454745493948706,50.481588409635975,32.57775115966797,POINT (4.454745493948706 50.481588409635975),266,9991,52011P19-,ROBESSE,ROBESSE,ROBESSE,52011P,GOSSELIES + PARTIE DE WAYAUX,GOSSELIES + PARTIE DE WAYAUX,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,79.7212511877,5235,2023-01-01
4251,4.456542124516946,50.481588409635975,32.25859451293945,POINT (4.456542124516946 50.481588409635975),266,9991,52011P19-,ROBESSE,ROBESSE,ROBESSE,52011P,GOSSELIES + PARTIE DE WAYAUX,GOSSELIES + PARTIE DE WAYAUX,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,79.7212511877,5235,2023-01-01
4244,4.443965710539272,50.481588409635975,33.59461212158203,POINT (4.443965710539272 50.481588409635975),262,9987,52011P100,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,52011P,GOSSELIES + PARTIE DE WAYAUX,GOSSELIES + PARTIE DE WAYAUX,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,65.5436295783,4408,2023-01-01
4414,4.438575818834556,50.48044515280798,32.786251068115234,POINT (4.438575818834556 50.48044515280798),262,9987,52011P100,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,52011P,GOSSELIES + PARTIE DE WAYAUX,GOSSELIES + PARTIE DE WAYAUX,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,65.5436295783,4408,2023-01-01
4415,4.440372449402794,50.48044515280798,32.740108489990234,POINT (4.440372449402794 50.48044515280798),262,9987,52011P100,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,52011P,GOSSELIES + PARTIE DE WAYAUX,GOSSELIES + PARTIE DE WAYAUX,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,65.5436295783,4408,2023-01-01
4416,4.442169079971033,50.48044515280799,32.42095184326172,POINT (4.442169079971033 50.48044515280799),262,9987,52011P100,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,52011P,GOSSELIES + PARTIE DE WAYAUX,GOSSELIES + PARTIE DE WAYAUX,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,65.5436295783,4408,2023-01-01
4417,4.443965710539272,50.48044515280798,34.79818344116211,POINT (4.443965710539272 50.48044515280798),262,9987,52011P100,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,52011P,GOSSELIES + PARTIE DE WAYAUX,GOSSELIES + PARTIE DE WAYAUX,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,65.5436295783,4408,2023-01-01
4584,4.434982557698077,50.47930186832529,38.83614730834961,POINT (4.434982557698077 50.47930186832529),262,9987,52011P100,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,52011P,GOSSELIES + PARTIE DE WAYAUX,GOSSELIES + PARTIE DE WAYAUX,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,65.5436295783,4408,2023-01-01
4585,4.436779188266316,50.47930186832529,36.2576789855957,POINT (4.436779188266316 50.47930186832529),262,9987,52011P100,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,52011P,GOSSELIES + PARTIE DE WAYAUX,GOSSELIES + PARTIE DE WAYAUX,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,65.5436295783,4408,2023-01-01
4586,4.438575818834556,50.47930186832529,33.52796173095703,POINT (4.438575818834556 50.47930186832529),262,9987,52011P100,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,52011P,GOSSELIES + PARTIE DE WAYAUX,GOSSELIES + PARTIE DE WAYAUX,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,65.5436295783,4408,2023-01-01
4587,4.440372449402794,50.47930186832529,33.6877555847168,POINT (4.440372449402794 50.47930186832529),262,9987,52011P100,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,52011P,GOSSELIES + PARTIE DE WAYAUX,GOSSELIES + PARTIE DE WAYAUX,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,65.5436295783,4408,2023-01-01
4588,4.442169079971033,50.47930186832529,32.94305419921875,POINT (4.442169079971033 50.47930186832529),262,9987,52011P100,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,52011P,GOSSELIES + PARTIE DE WAYAUX,GOSSELIES + PARTIE DE WAYAUX,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,65.5436295783,4408,2023-01-01
4756,4.433185927129838,50.47815855618766,37.174991607666016,POINT (4.433185927129838 50.47815855618766),262,9987,52011P100,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,52011P,GOSSELIES + PARTIE DE WAYAUX,GOSSELIES + PARTIE DE WAYAUX,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,65.5436295783,4408,2023-01-01
4757,4.434982557698077,50.47815855618766,40.2623176574707,POINT (4.434982557698077 50.47815855618766),262,9987,52011P100,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,52011P,GOSSELIES + PARTIE DE WAYAUX,GOSSELIES + PARTIE DE WAYAUX,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,65.5436295783,4408,2023-01-01
4758,4.436779188266317,50.47815855618766,37.398868560791016,POINT (4.436779188266317 50.47815855618766),262,9987,52011P100,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,52011P,GOSSELIES + PARTIE DE WAYAUX,GOSSELIES + PARTIE DE WAYAUX,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,65.5436295783,4408,2023-01-01
4759,4.438575818834556,50.47815855618766,33.80695724487305,POINT (4.438575818834556 50.47815855618766),262,9987,52011P100,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,52011P,GOSSELIES + PARTIE DE WAYAUX,GOSSELIES + PARTIE DE WAYAUX,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,65.5436295783,4408,2023-01-01
4760,4.440372449402794,50.47815855618766,36.3901252746582,POINT (4.440372449402794 50.47815855618766),262,9987,52011P100,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,52011P,GOSSELIES + PARTIE DE WAYAUX,GOSSELIES + PARTIE DE WAYAUX,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,65.5436295783,4408,2023-01-01
4761,4.442169079971033,50.47815855618767,38.87545394897461,POINT (4.442169079971033 50.47815855618767),262,9987,52011P100,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,52011P,GOSSELIES + PARTIE DE WAYAUX,GOSSELIES + PARTIE DE WAYAUX,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,65.5436295783,4408,2023-01-01
4930,4.434982557698078,50.47701521639491,37.04083251953125,POINT (4.434982557698078 50.47701521639491),262,9987,52011P100,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,52011P,GOSSELIES + PARTIE DE WAYAUX,GOSSELIES + PARTIE DE WAYAUX,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,65.5436295783,4408,2023-01-01
4931,4.436779188266316,50.47701521639491,35.73643112182617,POINT (4.436779188266316 50.47701521639491),262,9987,52011P100,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,52011P,GOSSELIES + PARTIE DE WAYAUX,GOSSELIES + PARTIE DE WAYAUX,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,65.5436295783,4408,2023-01-01
4932,4.438575818834556,50.47701521639491,35.614112854003906,POINT (4.438575818834556 50.47701521639491),262,9987,52011P100,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,52011P,GOSSELIES + PARTIE DE WAYAUX,GOSSELIES + PARTIE DE WAYAUX,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,65.5436295783,4408,2023-01-01
4933,4.440372449402795,50.47701521639491,39.38516616821289,POINT (4.440372449402795 50.47701521639491),262,9987,52011P100,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,52011P,GOSSELIES + PARTIE DE WAYAUX,GOSSELIES + PARTIE DE WAYAUX,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,65.5436295783,4408,2023-01-01
5104,4.436779188266316,50.47587184894682,36.64305877685547,POINT (4.436779188266316 50.47587184894682),262,9987,52011P100,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,52011P,GOSSELIES + PARTIE DE WAYAUX,GOSSELIES + PARTIE DE WAYAUX,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,65.5436295783,4408,2023-01-01
5105,4.438575818834556,50.47587184894682,38.50038909912109,POINT (4.438575818834556 50.47587184894682),262,9987,52011P100,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,52011P,GOSSELIES + PARTIE DE WAYAUX,GOSSELIES + PARTIE DE WAYAUX,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,65.5436295783,4408,2023-01-01
5274,4.4313892965616,50.47472845384316,36.94256591796875,POINT (4.4313892965616 50.47472845384316),262,9987,52011P100,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,52011P,GOSSELIES + PARTIE DE WAYAUX,GOSSELIES + PARTIE DE WAYAUX,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,65.5436295783,4408,2023-01-01
5275,4.433185927129838,50.47472845384316,36.12480163574219,POINT (4.433185927129838 50.47472845384316),262,9987,52011P100,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,52011P,GOSSELIES + PARTIE DE WAYAUX,GOSSELIES + PARTIE DE WAYAUX,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,65.5436295783,4408,2023-01-01
5276,4.434982557698077,50.47472845384316,36.08805847167969,POINT (4.434982557698077 50.47472845384316),262,9987,52011P100,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,52011P,GOSSELIES + PARTIE DE WAYAUX,GOSSELIES + PARTIE DE WAYAUX,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,65.5436295783,4408,2023-01-01
5277,4.436779188266316,50.47472845384316,37.80561447143555,POINT (4.436779188266316 50.47472845384316),262,9987,52011P100,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,52011P,GOSSELIES + PARTIE DE WAYAUX,GOSSELIES + PARTIE DE WAYAUX,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,65.5436295783,4408,2023-01-01
5278,4.438575818834556,50.47472845384316,39.57413482666016,POINT (4.438575818834556 50.47472845384316),262,9987,52011P100,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,52011P,GOSSELIES + PARTIE DE WAYAUX,GOSSELIES + PARTIE DE WAYAUX,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,65.5436295783,4408,2023-01-01
5447,4.4313892965616,50.47358503108375,37.36554336547852,POINT (4.4313892965616 50.47358503108375),262,9987,52011P100,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,52011P,GOSSELIES + PARTIE DE WAYAUX,GOSSELIES + PARTIE DE WAYAUX,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,65.5436295783,4408,2023-01-01
5448,4.433185927129838,50.47358503108375,36.51403045654297,POINT (4.433185927129838 50.47358503108375),262,9987,52011P100,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,52011P,GOSSELIES + PARTIE DE WAYAUX,GOSSELIES + PARTIE DE WAYAUX,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,65.5436295783,4408,2023-01-01
5449,4.434982557698077,50.47358503108375,36.27946853637695,POINT (4.434982557698077 50.47358503108375),262,9987,52011P100,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,52011P,GOSSELIES + PARTIE DE WAYAUX,GOSSELIES + PARTIE DE WAYAUX,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,65.5436295783,4408,2023-01-01
5450,4.436779188266316,50.47358503108375,36.3474006652832,POINT (4.436779188266316 50.47358503108375),262,9987,52011P100,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,52011P,GOSSELIES + PARTIE DE WAYAUX,GOSSELIES + PARTIE DE WAYAUX,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,65.5436295783,4408,2023-01-01
5451,4.438575818834556,50.47358503108375,37.95008850097656,POINT (4.438575818834556 50.47358503108375),262,9987,52011P100,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,52011P,GOSSELIES + PARTIE DE WAYAUX,GOSSELIES + PARTIE DE WAYAUX,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,65.5436295783,4408,2023-01-01
5621,4.433185927129838,50.47244158066831,36.851558685302734,POINT (4.433185927129838 50.47244158066831),262,9987,52011P100,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,52011P,GOSSELIES + PARTIE DE WAYAUX,GOSSELIES + PARTIE DE WAYAUX,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,65.5436295783,4408,2023-01-01
5622,4.434982557698078,50.47244158066831,37.0745849609375,POINT (4.434982557698078 50.47244158066831),262,9987,52011P100,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,52011P,GOSSELIES + PARTIE DE WAYAUX,GOSSELIES + PARTIE DE WAYAUX,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,65.5436295783,4408,2023-01-01
5623,4.436779188266316,50.47244158066831,34.460227966308594,POINT (4.436779188266316 50.47244158066831),262,9987,52011P100,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,52011P,GOSSELIES + PARTIE DE WAYAUX,GOSSELIES + PARTIE DE WAYAUX,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,65.5436295783,4408,2023-01-01
5624,4.438575818834556,50.47244158066831,34.77279281616211,POINT (4.438575818834556 50.47244158066831),262,9987,52011P100,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,52011P,GOSSELIES + PARTIE DE WAYAUX,GOSSELIES + PARTIE DE WAYAUX,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,65.5436295783,4408,2023-01-01
5794,4.433185927129838,50.4712981025967,38.29396438598633,POINT (4.433185927129838 50.4712981025967),262,9987,52011P100,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,FAUBOURG DE BRUXELLES,52011P,GOSSELIES + PARTIE DE WAYAUX,GOSSELIES + PARTIE DE WAYAUX,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,65.5436295783,4408,2023-01-01
